Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias
3	4	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-55
3	4	5	1	Sample-5-1-1	Sample	100	Sample-603
3	4	5	2	Sample-5-1-2	Sample	50	Sample-603
3	4	5	3	Sample-5-1-3	Sample	25	Sample-603
3	4	5	4	Sample-5-1-4	Sample	12.5	Sample-603
3	4	5	5	Sample-5-1-5	Sample	6.25	Sample-603
3	4	5	6	Sample-5-2-1	Sample	100	Sample-604
3	4	5	7	Sample-5-2-2	Sample	50	Sample-604
3	4	5	8	Sample-5-2-3	Sample	25	Sample-604
3	4	5	9	Sample-5-2-4	Sample	12.5	Sample-604
3	4	5	10	Sample-5-2-5	Sample	6.25	Sample-604
3	4	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-55
3	4	6	1	Sample-6-1-1	Sample	100	Sample-605
3	4	6	2	Sample-6-1-2	Sample	50	Sample-605
3	4	6	3	Sample-6-1-3	Sample	25	Sample-605
3	4	6	4	Sample-6-1-4	Sample	12.5	Sample-605
3	4	6	5	Sample-6-1-5	Sample	6.25	Sample-605
3	4	6	6	Sample-6-2-1	Sample	100	Sample-606
3	4	6	7	Sample-6-2-2	Sample	50	Sample-606
3	4	6	8	Sample-6-2-3	Sample	25	Sample-606
3	4	6	9	Sample-6-2-4	Sample	12.5	Sample-606
3	4	6	10	Sample-6-2-5	Sample	6.25	Sample-606
3	4	6	11	NegCtrl	NegCtrl	0	NegCtrl-28
3	4	7	1	Sample-7-1-1	Sample	100	Sample-607
3	4	7	2	Sample-7-1-2	Sample	50	Sample-607
3	4	7	3	Sample-7-1-3	Sample	25	Sample-607
3	4	7	4	Sample-7-1-4	Sample	12.5	Sample-607
3	4	7	5	Sample-7-1-5	Sample	6.25	Sample-607
3	4	7	6	Sample-7-2-1	Sample	100	Sample-608
3	4	7	7	Sample-7-2-2	Sample	50	Sample-608
3	4	7	8	Sample-7-2-3	Sample	25	Sample-608
3	4	7	9	Sample-7-2-4	Sample	12.5	Sample-608
3	4	7	10	Sample-7-2-5	Sample	6.25	Sample-608
3	4	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-56
3	4	8	1	Sample-8-1-1	Sample	100	Sample-609
3	4	8	2	Sample-8-1-2	Sample	50	Sample-609
3	4	8	3	Sample-8-1-3	Sample	25	Sample-609
3	4	8	4	Sample-8-1-4	Sample	12.5	Sample-609
3	4	8	5	Sample-8-1-5	Sample	6.25	Sample-609
3	4	8	6	Sample-8-2-1	Sample	100	Sample-610
3	4	8	7	Sample-8-2-2	Sample	50	Sample-610
3	4	8	8	Sample-8-2-3	Sample	25	Sample-610
3	4	8	9	Sample-8-2-4	Sample	12.5	Sample-610
3	4	8	10	Sample-8-2-5	Sample	6.25	Sample-610
3	4	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-56
3	4	9	1	Sample-9-1-1	Sample	100	Sample-611
3	4	9	2	Sample-9-1-2	Sample	50	Sample-611
3	4	9	3	Sample-9-1-3	Sample	25	Sample-611
3	4	9	4	Sample-9-1-4	Sample	12.5	Sample-611
3	4	9	5	Sample-9-1-5	Sample	6.25	Sample-611
3	4	9	6	Sample-9-2-1	Sample	100	Sample-612
3	4	9	7	Sample-9-2-2	Sample	50	Sample-612
3	4	9	8	Sample-9-2-3	Sample	25	Sample-612
3	4	9	9	Sample-9-2-4	Sample	12.5	Sample-612
3	4	9	10	Sample-9-2-5	Sample	6.25	Sample-612
3	4	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-56
3	4	10	1	Sample-10-1-1	Sample	100	Sample-613
3	4	10	2	Sample-10-1-2	Sample	50	Sample-613
3	4	10	3	Sample-10-1-3	Sample	25	Sample-613
3	4	10	4	Sample-10-1-4	Sample	12.5	Sample-613
3	4	10	5	Sample-10-1-5	Sample	6.25	Sample-613
3	4	10	6	Sample-10-2-1	Sample	100	Sample-614
3	4	10	7	Sample-10-2-2	Sample	50	Sample-614
3	4	10	8	Sample-10-2-3	Sample	25	Sample-614
3	4	10	9	Sample-10-2-4	Sample	12.5	Sample-614
3	4	10	10	Sample-10-2-5	Sample	6.25	Sample-614
3	4	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-56
3	4	11	1	Sample-11-1-1	Sample	100	Sample-615
3	4	11	2	Sample-11-1-2	Sample	50	Sample-615
3	4	11	3	Sample-11-1-3	Sample	25	Sample-615
3	4	11	4	Sample-11-1-4	Sample	12.5	Sample-615
3	4	11	5	Sample-11-1-5	Sample	6.25	Sample-615
3	4	11	6	Sample-11-2-1	Sample	100	Sample-616
3	4	11	7	Sample-11-2-2	Sample	50	Sample-616
3	4	11	8	Sample-11-2-3	Sample	25	Sample-616
3	4	11	9	Sample-11-2-4	Sample	12.5	Sample-616
3	4	11	10	Sample-11-2-5	Sample	6.25	Sample-616
3	4	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-56
3	5	1	1	Sample-1-1-1	Sample	100	Sample-617
3	5	1	2	Sample-1-1-2	Sample	50	Sample-617
3	5	1	3	Sample-1-1-3	Sample	25	Sample-617
3	5	1	4	Sample-1-1-4	Sample	12.5	Sample-617
3	5	1	5	Sample-1-1-5	Sample	6.25	Sample-617
3	5	1	6	Sample-1-2-1	Sample	100	Sample-618
3	5	1	7	Sample-1-2-2	Sample	50	Sample-618
3	5	1	8	Sample-1-2-3	Sample	25	Sample-618
3	5	1	9	Sample-1-2-4	Sample	12.5	Sample-618
3	5	1	10	Sample-1-2-5	Sample	6.25	Sample-618
3	5	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-57
3	5	2	1	Sample-2-1-1	Sample	100	Sample-619
3	5	2	2	Sample-2-1-2	Sample	50	Sample-619
3	5	2	3	Sample-2-1-3	Sample	25	Sample-619
3	5	2	4	Sample-2-1-4	Sample	12.5	Sample-619
3	5	2	5	Sample-2-1-5	Sample	6.25	Sample-619
3	5	2	6	Sample-2-2-1	Sample	100	Sample-620
3	5	2	7	Sample-2-2-2	Sample	50	Sample-620
3	5	2	8	Sample-2-2-3	Sample	25	Sample-620
3	5	2	9	Sample-2-2-4	Sample	12.5	Sample-620
3	5	2	10	Sample-2-2-5	Sample	6.25	Sample-620
3	5	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-57
3	5	3	1	Sample-3-1-1	Sample	100	Sample-621
3	5	3	2	Sample-3-1-2	Sample	50	Sample-621
3	5	3	3	Sample-3-1-3	Sample	25	Sample-621
3	5	3	4	Sample-3-1-4	Sample	12.5	Sample-621
3	5	3	5	Sample-3-1-5	Sample	6.25	Sample-621
3	5	3	6	Sample-3-2-1	Sample	100	Sample-622
3	5	3	7	Sample-3-2-2	Sample	50	Sample-622
3	5	3	8	Sample-3-2-3	Sample	25	Sample-622
3	5	3	9	Sample-3-2-4	Sample	12.5	Sample-622
3	5	3	10	Sample-3-2-5	Sample	6.25	Sample-622
3	5	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-57
3	5	4	1	Sample-4-1-1	Sample	100	Sample-623
3	5	4	2	Sample-4-1-2	Sample	50	Sample-623
3	5	4	3	Sample-4-1-3	Sample	25	Sample-623
3	5	4	4	Sample-4-1-4	Sample	12.5	Sample-623
3	5	4	5	Sample-4-1-5	Sample	6.25	Sample-623
3	5	4	6	Sample-4-2-1	Sample	100	Sample-624
3	5	4	7	Sample-4-2-2	Sample	50	Sample-624
3	5	4	8	Sample-4-2-3	Sample	25	Sample-624
3	5	4	9	Sample-4-2-4	Sample	12.5	Sample-624
3	5	4	10	Sample-4-2-5	Sample	6.25	Sample-624
3	5	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-57
3	5	5	1	Sample-5-1-1	Sample	100	Sample-625
3	5	5	2	Sample-5-1-2	Sample	50	Sample-625
3	5	5	3	Sample-5-1-3	Sample	25	Sample-625
3	5	5	4	Sample-5-1-4	Sample	12.5	Sample-625
3	5	5	5	Sample-5-1-5	Sample	6.25	Sample-625
3	5	5	6	Sample-5-2-1	Sample	100	Sample-626
3	5	5	7	Sample-5-2-2	Sample	50	Sample-626
3	5	5	8	Sample-5-2-3	Sample	25	Sample-626
3	5	5	9	Sample-5-2-4	Sample	12.5	Sample-626
3	5	5	10	Sample-5-2-5	Sample	6.25	Sample-626
3	5	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-57
3	5	6	1	Sample-6-1-1	Sample	100	Sample-627
3	5	6	2	Sample-6-1-2	Sample	50	Sample-627
3	5	6	3	Sample-6-1-3	Sample	25	Sample-627
3	5	6	4	Sample-6-1-4	Sample	12.5	Sample-627
3	5	6	5	Sample-6-1-5	Sample	6.25	Sample-627
3	5	6	6	Sample-6-2-1	Sample	100	Sample-628
3	5	6	7	Sample-6-2-2	Sample	50	Sample-628
3	5	6	8	Sample-6-2-3	Sample	25	Sample-628
3	5	6	9	Sample-6-2-4	Sample	12.5	Sample-628
3	5	6	10	Sample-6-2-5	Sample	6.25	Sample-628
3	5	6	11	NegCtrl	NegCtrl	0	NegCtrl-29
3	5	7	1	Sample-7-1-1	Sample	100	Sample-629
3	5	7	2	Sample-7-1-2	Sample	50	Sample-629
3	5	7	3	Sample-7-1-3	Sample	25	Sample-629
3	5	7	4	Sample-7-1-4	Sample	12.5	Sample-629
3	5	7	5	Sample-7-1-5	Sample	6.25	Sample-629
3	5	7	6	Sample-7-2-1	Sample	100	Sample-630
3	5	7	7	Sample-7-2-2	Sample	50	Sample-630
3	5	7	8	Sample-7-2-3	Sample	25	Sample-630
3	5	7	9	Sample-7-2-4	Sample	12.5	Sample-630
3	5	7	10	Sample-7-2-5	Sample	6.25	Sample-630
3	5	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-58
3	5	8	1	Sample-8-1-1	Sample	100	Sample-631
3	5	8	2	Sample-8-1-2	Sample	50	Sample-631
3	5	8	3	Sample-8-1-3	Sample	25	Sample-631
3	5	8	4	Sample-8-1-4	Sample	12.5	Sample-631
3	5	8	5	Sample-8-1-5	Sample	6.25	Sample-631
3	5	8	6	Sample-8-2-1	Sample	100	Sample-632
3	5	8	7	Sample-8-2-2	Sample	50	Sample-632
3	5	8	8	Sample-8-2-3	Sample	25	Sample-632
3	5	8	9	Sample-8-2-4	Sample	12.5	Sample-632
3	5	8	10	Sample-8-2-5	Sample	6.25	Sample-632
3	5	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-58
3	5	9	1	Sample-9-1-1	Sample	100	Sample-633
3	5	9	2	Sample-9-1-2	Sample	50	Sample-633
3	5	9	3	Sample-9-1-3	Sample	25	Sample-633
3	5	9	4	Sample-9-1-4	Sample	12.5	Sample-633
3	5	9	5	Sample-9-1-5	Sample	6.25	Sample-633
3	5	9	6	Sample-9-2-1	Sample	100	Sample-634
3	5	9	7	Sample-9-2-2	Sample	50	Sample-634
3	5	9	8	Sample-9-2-3	Sample	25	Sample-634
3	5	9	9	Sample-9-2-4	Sample	12.5	Sample-634
3	5	9	10	Sample-9-2-5	Sample	6.25	Sample-634
3	5	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-58
3	5	10	1	Sample-10-1-1	Sample	100	Sample-635
3	5	10	2	Sample-10-1-2	Sample	50	Sample-635
3	5	10	3	Sample-10-1-3	Sample	25	Sample-635
3	5	10	4	Sample-10-1-4	Sample	12.5	Sample-635
3	5	10	5	Sample-10-1-5	Sample	6.25	Sample-635
3	5	10	6	Sample-10-2-1	Sample	100	Sample-636
3	5	10	7	Sample-10-2-2	Sample	50	Sample-636
3	5	10	8	Sample-10-2-3	Sample	25	Sample-636
3	5	10	9	Sample-10-2-4	Sample	12.5	Sample-636
3	5	10	10	Sample-10-2-5	Sample	6.25	Sample-636
3	5	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-58
3	5	11	1	Sample-11-1-1	Sample	100	Sample-637
3	5	11	2	Sample-11-1-2	Sample	50	Sample-637
3	5	11	3	Sample-11-1-3	Sample	25	Sample-637
3	5	11	4	Sample-11-1-4	Sample	12.5	Sample-637
3	5	11	5	Sample-11-1-5	Sample	6.25	Sample-637
3	5	11	6	Sample-11-2-1	Sample	100	Sample-638
3	5	11	7	Sample-11-2-2	Sample	50	Sample-638
3	5	11	8	Sample-11-2-3	Sample	25	Sample-638
3	5	11	9	Sample-11-2-4	Sample	12.5	Sample-638
3	5	11	10	Sample-11-2-5	Sample	6.25	Sample-638
3	5	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-58
3	6	1	1	Sample-1-1-1	Sample	100	Sample-639
3	6	1	2	Sample-1-1-2	Sample	50	Sample-639
3	6	1	3	Sample-1-1-3	Sample	25	Sample-639
3	6	1	4	Sample-1-1-4	Sample	12.5	Sample-639
3	6	1	5	Sample-1-1-5	Sample	6.25	Sample-639
3	6	1	6	Sample-1-2-1	Sample	100	Sample-640
3	6	1	7	Sample-1-2-2	Sample	50	Sample-640
3	6	1	8	Sample-1-2-3	Sample	25	Sample-640
3	6	1	9	Sample-1-2-4	Sample	12.5	Sample-640
3	6	1	10	Sample-1-2-5	Sample	6.25	Sample-640
3	6	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-59
3	6	2	1	Sample-2-1-1	Sample	100	Sample-641
3	6	2	2	Sample-2-1-2	Sample	50	Sample-641
3	6	2	3	Sample-2-1-3	Sample	25	Sample-641
3	6	2	4	Sample-2-1-4	Sample	12.5	Sample-641
3	6	2	5	Sample-2-1-5	Sample	6.25	Sample-641
3	6	2	6	Sample-2-2-1	Sample	100	Sample-642
3	6	2	7	Sample-2-2-2	Sample	50	Sample-642
3	6	2	8	Sample-2-2-3	Sample	25	Sample-642
3	6	2	9	Sample-2-2-4	Sample	12.5	Sample-642
3	6	2	10	Sample-2-2-5	Sample	6.25	Sample-642
3	6	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-59
3	6	3	1	Sample-3-1-1	Sample	100	Sample-643
3	6	3	2	Sample-3-1-2	Sample	50	Sample-643
3	6	3	3	Sample-3-1-3	Sample	25	Sample-643
3	6	3	4	Sample-3-1-4	Sample	12.5	Sample-643
3	6	3	5	Sample-3-1-5	Sample	6.25	Sample-643
3	6	3	6	Sample-3-2-1	Sample	100	Sample-644
3	6	3	7	Sample-3-2-2	Sample	50	Sample-644
3	6	3	8	Sample-3-2-3	Sample	25	Sample-644
3	6	3	9	Sample-3-2-4	Sample	12.5	Sample-644
3	6	3	10	Sample-3-2-5	Sample	6.25	Sample-644
3	6	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-59
3	6	4	1	Sample-4-1-1	Sample	100	Sample-645
3	6	4	2	Sample-4-1-2	Sample	50	Sample-645
3	6	4	3	Sample-4-1-3	Sample	25	Sample-645
3	6	4	4	Sample-4-1-4	Sample	12.5	Sample-645
3	6	4	5	Sample-4-1-5	Sample	6.25	Sample-645
3	6	4	6	Sample-4-2-1	Sample	100	Sample-646
3	6	4	7	Sample-4-2-2	Sample	50	Sample-646
3	6	4	8	Sample-4-2-3	Sample	25	Sample-646
3	6	4	9	Sample-4-2-4	Sample	12.5	Sample-646
3	6	4	10	Sample-4-2-5	Sample	6.25	Sample-646
3	6	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-59
3	6	5	1	Sample-5-1-1	Sample	100	Sample-647
3	6	5	2	Sample-5-1-2	Sample	50	Sample-647
3	6	5	3	Sample-5-1-3	Sample	25	Sample-647
3	6	5	4	Sample-5-1-4	Sample	12.5	Sample-647
3	6	5	5	Sample-5-1-5	Sample	6.25	Sample-647
3	6	5	6	Sample-5-2-1	Sample	100	Sample-648
3	6	5	7	Sample-5-2-2	Sample	50	Sample-648
3	6	5	8	Sample-5-2-3	Sample	25	Sample-648
3	6	5	9	Sample-5-2-4	Sample	12.5	Sample-648
3	6	5	10	Sample-5-2-5	Sample	6.25	Sample-648
3	6	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-59
3	6	6	1	Sample-6-1-1	Sample	100	Sample-649
3	6	6	2	Sample-6-1-2	Sample	50	Sample-649
3	6	6	3	Sample-6-1-3	Sample	25	Sample-649
3	6	6	4	Sample-6-1-4	Sample	12.5	Sample-649
3	6	6	5	Sample-6-1-5	Sample	6.25	Sample-649
3	6	6	6	Sample-6-2-1	Sample	100	Sample-650
3	6	6	7	Sample-6-2-2	Sample	50	Sample-650
3	6	6	8	Sample-6-2-3	Sample	25	Sample-650
3	6	6	9	Sample-6-2-4	Sample	12.5	Sample-650
3	6	6	10	Sample-6-2-5	Sample	6.25	Sample-650
3	6	6	11	NegCtrl	NegCtrl	0	NegCtrl-30
3	6	7	1	Sample-7-1-1	Sample	100	Sample-651
3	6	7	2	Sample-7-1-2	Sample	50	Sample-651
3	6	7	3	Sample-7-1-3	Sample	25	Sample-651
3	6	7	4	Sample-7-1-4	Sample	12.5	Sample-651
3	6	7	5	Sample-7-1-5	Sample	6.25	Sample-651
3	6	7	6	Sample-7-2-1	Sample	100	Sample-652
3	6	7	7	Sample-7-2-2	Sample	50	Sample-652
3	6	7	8	Sample-7-2-3	Sample	25	Sample-652
3	6	7	9	Sample-7-2-4	Sample	12.5	Sample-652
3	6	7	10	Sample-7-2-5	Sample	6.25	Sample-652
3	6	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-60
3	6	8	1	Sample-8-1-1	Sample	100	Sample-653
3	6	8	2	Sample-8-1-2	Sample	50	Sample-653
3	6	8	3	Sample-8-1-3	Sample	25	Sample-653
3	6	8	4	Sample-8-1-4	Sample	12.5	Sample-653
3	6	8	5	Sample-8-1-5	Sample	6.25	Sample-653
3	6	8	6	Sample-8-2-1	Sample	100	Sample-654
3	6	8	7	Sample-8-2-2	Sample	50	Sample-654
3	6	8	8	Sample-8-2-3	Sample	25	Sample-654
3	6	8	9	Sample-8-2-4	Sample	12.5	Sample-654
3	6	8	10	Sample-8-2-5	Sample	6.25	Sample-654
3	6	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-60
3	6	9	1	Sample-9-1-1	Sample	100	Sample-655
3	6	9	2	Sample-9-1-2	Sample	50	Sample-655
3	6	9	3	Sample-9-1-3	Sample	25	Sample-655
3	6	9	4	Sample-9-1-4	Sample	12.5	Sample-655
3	6	9	5	Sample-9-1-5	Sample	6.25	Sample-655
3	6	9	6	Sample-9-2-1	Sample	100	Sample-656
3	6	9	7	Sample-9-2-2	Sample	50	Sample-656
3	6	9	8	Sample-9-2-3	Sample	25	Sample-656
3	6	9	9	Sample-9-2-4	Sample	12.5	Sample-656
3	6	9	10	Sample-9-2-5	Sample	6.25	Sample-656
3	6	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-60
3	6	10	1	Sample-10-1-1	Sample	100	Sample-657
3	6	10	2	Sample-10-1-2	Sample	50	Sample-657
3	6	10	3	Sample-10-1-3	Sample	25	Sample-657
3	6	10	4	Sample-10-1-4	Sample	12.5	Sample-657
3	6	10	5	Sample-10-1-5	Sample	6.25	Sample-657
3	6	10	6	Sample-10-2-1	Sample	100	Sample-658
3	6	10	7	Sample-10-2-2	Sample	50	Sample-658
3	6	10	8	Sample-10-2-3	Sample	25	Sample-658
3	6	10	9	Sample-10-2-4	Sample	12.5	Sample-658
3	6	10	10	Sample-10-2-5	Sample	6.25	Sample-658
3	6	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-60
3	6	11	1	Sample-11-1-1	Sample	100	Sample-659
3	6	11	2	Sample-11-1-2	Sample	50	Sample-659
3	6	11	3	Sample-11-1-3	Sample	25	Sample-659
3	6	11	4	Sample-11-1-4	Sample	12.5	Sample-659
3	6	11	5	Sample-11-1-5	Sample	6.25	Sample-659
3	6	11	6	Sample-11-2-1	Sample	100	Sample-660
3	6	11	7	Sample-11-2-2	Sample	50	Sample-660
3	6	11	8	Sample-11-2-3	Sample	25	Sample-660
3	6	11	9	Sample-11-2-4	Sample	12.5	Sample-660
3	6	11	10	Sample-11-2-5	Sample	6.25	Sample-660
3	6	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-60
3	7	1	1	Sample-1-1-1	Sample	100	Sample-661
3	7	1	2	Sample-1-1-2	Sample	50	Sample-661
3	7	1	3	Sample-1-1-3	Sample	25	Sample-661
3	7	1	4	Sample-1-1-4	Sample	12.5	Sample-661
3	7	1	5	Sample-1-1-5	Sample	6.25	Sample-661
3	7	1	6	Sample-1-2-1	Sample	100	Sample-662
3	7	1	7	Sample-1-2-2	Sample	50	Sample-662
3	7	1	8	Sample-1-2-3	Sample	25	Sample-662
3	7	1	9	Sample-1-2-4	Sample	12.5	Sample-662
3	7	1	10	Sample-1-2-5	Sample	6.25	Sample-662
3	7	1	11	PosCtrl-1-1	PosCtrl	100	PosCtrl-61
3	7	2	1	Sample-2-1-1	Sample	100	Sample-663
3	7	2	2	Sample-2-1-2	Sample	50	Sample-663
3	7	2	3	Sample-2-1-3	Sample	25	Sample-663
3	7	2	4	Sample-2-1-4	Sample	12.5	Sample-663
3	7	2	5	Sample-2-1-5	Sample	6.25	Sample-663
3	7	2	6	Sample-2-2-1	Sample	100	Sample-664
3	7	2	7	Sample-2-2-2	Sample	50	Sample-664
3	7	2	8	Sample-2-2-3	Sample	25	Sample-664
3	7	2	9	Sample-2-2-4	Sample	12.5	Sample-664
3	7	2	10	Sample-2-2-5	Sample	6.25	Sample-664
3	7	2	11	PosCtrl-1-2	PosCtrl	50	PosCtrl-61
3	7	3	1	Sample-3-1-1	Sample	100	Sample-665
3	7	3	2	Sample-3-1-2	Sample	50	Sample-665
3	7	3	3	Sample-3-1-3	Sample	25	Sample-665
3	7	3	4	Sample-3-1-4	Sample	12.5	Sample-665
3	7	3	5	Sample-3-1-5	Sample	6.25	Sample-665
3	7	3	6	Sample-3-2-1	Sample	100	Sample-666
3	7	3	7	Sample-3-2-2	Sample	50	Sample-666
3	7	3	8	Sample-3-2-3	Sample	25	Sample-666
3	7	3	9	Sample-3-2-4	Sample	12.5	Sample-666
3	7	3	10	Sample-3-2-5	Sample	6.25	Sample-666
3	7	3	11	PosCtrl-1-3	PosCtrl	25	PosCtrl-61
3	7	4	1	Sample-4-1-1	Sample	100	Sample-667
3	7	4	2	Sample-4-1-2	Sample	50	Sample-667
3	7	4	3	Sample-4-1-3	Sample	25	Sample-667
3	7	4	4	Sample-4-1-4	Sample	12.5	Sample-667
3	7	4	5	Sample-4-1-5	Sample	6.25	Sample-667
3	7	4	6	Sample-4-2-1	Sample	100	Sample-668
3	7	4	7	Sample-4-2-2	Sample	50	Sample-668
3	7	4	8	Sample-4-2-3	Sample	25	Sample-668
3	7	4	9	Sample-4-2-4	Sample	12.5	Sample-668
3	7	4	10	Sample-4-2-5	Sample	6.25	Sample-668
3	7	4	11	PosCtrl-1-4	PosCtrl	12.5	PosCtrl-61
3	7	5	1	Sample-5-1-1	Sample	100	Sample-669
3	7	5	2	Sample-5-1-2	Sample	50	Sample-669
3	7	5	3	Sample-5-1-3	Sample	25	Sample-669
3	7	5	4	Sample-5-1-4	Sample	12.5	Sample-669
3	7	5	5	Sample-5-1-5	Sample	6.25	Sample-669
3	7	5	6	Sample-5-2-1	Sample	100	Sample-670
3	7	5	7	Sample-5-2-2	Sample	50	Sample-670
3	7	5	8	Sample-5-2-3	Sample	25	Sample-670
3	7	5	9	Sample-5-2-4	Sample	12.5	Sample-670
3	7	5	10	Sample-5-2-5	Sample	6.25	Sample-670
3	7	5	11	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-61
3	7	6	1	Sample-6-1-1	Sample	100	Sample-671
3	7	6	2	Sample-6-1-2	Sample	50	Sample-671
3	7	6	3	Sample-6-1-3	Sample	25	Sample-671
3	7	6	4	Sample-6-1-4	Sample	12.5	Sample-671
3	7	6	5	Sample-6-1-5	Sample	6.25	Sample-671
3	7	6	6	Sample-6-2-1	Sample	100	Sample-672
3	7	6	7	Sample-6-2-2	Sample	50	Sample-672
3	7	6	8	Sample-6-2-3	Sample	25	Sample-672
3	7	6	9	Sample-6-2-4	Sample	12.5	Sample-672
3	7	6	10	Sample-6-2-5	Sample	6.25	Sample-672
3	7	6	11	NegCtrl	NegCtrl	0	NegCtrl-31
3	7	7	1	Sample-7-1-1	Sample	100	Sample-673
3	7	7	2	Sample-7-1-2	Sample	50	Sample-673
3	7	7	3	Sample-7-1-3	Sample	25	Sample-673
3	7	7	4	Sample-7-1-4	Sample	12.5	Sample-673
3	7	7	5	Sample-7-1-5	Sample	6.25	Sample-673
3	7	7	6	Sample-7-2-1	Sample	100	Sample-674
3	7	7	7	Sample-7-2-2	Sample	50	Sample-674
3	7	7	8	Sample-7-2-3	Sample	25	Sample-674
3	7	7	9	Sample-7-2-4	Sample	12.5	Sample-674
3	7	7	10	Sample-7-2-5	Sample	6.25	Sample-674
3	7	7	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-62
3	7	8	1	Sample-8-1-1	Sample	100	Sample-675
3	7	8	2	Sample-8-1-2	Sample	50	Sample-675
3	7	8	3	Sample-8-1-3	Sample	25	Sample-675
3	7	8	4	Sample-8-1-4	Sample	12.5	Sample-675
3	7	8	5	Sample-8-1-5	Sample	6.25	Sample-675
3	7	8	6	Sample-8-2-1	Sample	100	Sample-676
3	7	8	7	Sample-8-2-2	Sample	50	Sample-676
3	7	8	8	Sample-8-2-3	Sample	25	Sample-676
3	7	8	9	Sample-8-2-4	Sample	12.5	Sample-676
3	7	8	10	Sample-8-2-5	Sample	6.25	Sample-676
3	7	8	11	PosCtrl-2-4	PosCtrl	12.5	PosCtrl-62
3	7	9	1	Sample-9-1-1	Sample	100	Sample-677
3	7	9	2	Sample-9-1-2	Sample	50	Sample-677
3	7	9	3	Sample-9-1-3	Sample	25	Sample-677
3	7	9	4	Sample-9-1-4	Sample	12.5	Sample-677
3	7	9	5	Sample-9-1-5	Sample	6.25	Sample-677
3	7	9	6	Sample-9-2-1	Sample	100	Sample-678
3	7	9	7	Sample-9-2-2	Sample	50	Sample-678
3	7	9	8	Sample-9-2-3	Sample	25	Sample-678
3	7	9	9	Sample-9-2-4	Sample	12.5	Sample-678
3	7	9	10	Sample-9-2-5	Sample	6.25	Sample-678
3	7	9	11	PosCtrl-2-3	PosCtrl	25	PosCtrl-62
3	7	10	1	Sample-10-1-1	Sample	100	Sample-679
3	7	10	2	Sample-10-1-2	Sample	50	Sample-679
3	7	10	3	Sample-10-1-3	Sample	25	Sample-679
3	7	10	4	Sample-10-1-4	Sample	12.5	Sample-679
3	7	10	5	Sample-10-1-5	Sample	6.25	Sample-679
3	7	10	6	Sample-10-2-1	Sample	100	Sample-680
3	7	10	7	Sample-10-2-2	Sample	50	Sample-680
3	7	10	8	Sample-10-2-3	Sample	25	Sample-680
3	7	10	9	Sample-10-2-4	Sample	12.5	Sample-680
3	7	10	10	Sample-10-2-5	Sample	6.25	Sample-680
3	7	10	11	PosCtrl-2-2	PosCtrl	50	PosCtrl-62
3	7	11	1	Sample-11-1-1	Sample	100	Sample-681
3	7	11	2	Sample-11-1-2	Sample	50	Sample-681
3	7	11	3	Sample-11-1-3	Sample	25	Sample-681
3	7	11	4	Sample-11-1-4	Sample	12.5	Sample-681
3	7	11	5	Sample-11-1-5	Sample	6.25	Sample-681
3	7	11	6	Sample-11-2-1	Sample	100	Sample-682
3	7	11	7	Sample-11-2-2	Sample	50	Sample-682
3	7	11	8	Sample-11-2-3	Sample	25	Sample-682
3	7	11	9	Sample-11-2-4	Sample	12.5	Sample-682
3	7	11	10	Sample-11-2-5	Sample	6.25	Sample-682
3	7	11	11	PosCtrl-2-1	PosCtrl	100	PosCtrl-62
3	8	1	1	Sample-1-1-1	Sample	100	Sample-683
3	8	1	2	Sample-1-1-2	Sample	50	Sample-683
3	8	1	3	Sample-1-1-3	Sample	25	Sample-683
